inj_dosage    : [3.0, 3.0]
T_delay       : [28, 28]
meas_protocol : 1d
mouse_1,mouse_2,mouse_3
321.00347365246586,406.05726950404045,
321.0192144935645,406.7590087380472,
333.1526545171804,418.60525614508487,
336.3860807371659,421.61212219130607,
340.5043949626994,429.19104545284887,
349.6705772217488,429.8154044288317,
350.4567420213939,432.9817291085011,
351.88683737017385,438.88817577790365,
356.1837594130862,443.120585598688,
369.03617634666375,443.19289182922614,
369.24105600814704,455.91676923245984,
401.74099611146903,460.2839469928599,
408.269164518394,463.29773602979,
412.08997146675455,463.7070433285772,
419.70060891109557,473.2937769104197,
423.1118070350093,477.22778483058096,
429.4780122039066,491.4064272818618,
437.01098605076214,492.6466298824464,
441.66675105962327,,
447.99280397779654,,
448.3117497518579,,
454.13728959928665,,
458.8547460870712,,
467.2368398784685,,
489.2190302769979,,
498.86264503303204,,
